,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
1665,vkoNFkZQrx6if1zMUvcb,324,3.0,65.0,4.0,4.0,4.0,12533100
4401,YysosahQfADdXTvCfgoc,298,2.0,79.0,5.0,5.0,5.0,26411832
5559,cleAq2ioAlfn0f46Mm1C,242,4.0,32.0,2.0,4.0,5.0,32119938
809,3c8IvYr1u716Rb07ouQQ,366,1.0,77.0,4.0,4.0,4.0,18925500
1601,UjLHllYXeqxAoTQ4usFD,73,4.0,90.0,5.0,4.0,5.0,40443898
3738,Fq4gMagKjpN7nOzT8xUF,439,5.0,4.0,1.0,1.0,3.0,1189938
4627,OAiKCL5X9PHnTOL1n4oB,56,2.0,32.0,3.0,5.0,5.0,26215331
2362,9cXBjGdLIeVfAxDPz15t,226,5.0,0.0,1.0,1.0,1.0,251151
4959,R9s1kZ3Ad0wkXysyKWIu,279,3.0,0.0,1.0,1.0,1.0,45959103
2809,DX96h8v4feTX8N8B0O6z,277,0.0,45.0,0.0,0.0,0.0,40686862
3720,Fq4gMagKjpN7nOzT8xUF,438,5.0,0.0,1.0,2.0,2.0,14641163
5626,sgJ5tLeI1zBoENXF5fiW,306,5.0,10.0,1.0,1.0,5.0,4503026
4472,fbWf4WnRVFLE1nI1EAo9,212,1.0,5.0,2.0,1.0,3.0,1189609
6112,vED1eKENkemCbW5c6DWQ,266,3.0,40.0,3.0,3.0,3.0,1736133
2558,BK8XqqtdVw5Yf6hPVy6K,10,5.0,1.0,2.0,1.0,2.0,18927001
3414,vrmnjE3PzAjZCt0UTFqB,424,2.0,85.0,3.0,3.0,5.0,21359392
1108,SWFJsUqiJZj2n1MIiqcH,319,5.0,1.0,1.0,2.0,4.0,29599180
429,Y2ymiKst4jiVVfTqeBmW,217,3.0,100.0,5.0,5.0,5.0,31082492
510,3uOmCCerRqDdaUv2EKCI,382,2.0,0.0,1.0,1.0,1.0,5441586
2602,XSg7MUuDXa7ZJKI4rkrO,197,3.0,100.0,5.0,5.0,5.0,28761103
2255,8aeVM4TTAhmAI07Y3jDW,81,5.0,22.0,2.0,2.0,2.0,29855046
687,3J3rAMDmdaycnd5PwWgz,54,5.0,20.0,2.0,2.0,4.0,7486159
1554,aSYgVGUp3jpTQ7g2sOJk,41,5.0,10.0,3.0,2.0,5.0,19281495
4264,Iiohi8pJ0qk5etpRSPmX,200,1.0,15.0,2.0,2.0,1.0,33179338
1146,Ua180DvIZupq2nAU72wj,368,3.0,80.0,4.0,4.0,4.0,22626143
2063,cleAq2ioAlfn0f46Mm1C,379,5.0,3.0,1.0,1.0,5.0,3989480
392,T7dg0Qk4bKXgDUXOW1fy,82,0.0,15.0,2.0,1.0,4.0,26163351
6224,gOKtAzP0oMuWAYEDOF3n,26,1.0,58.0,2.0,3.0,3.0,19283007
5341,n4gs36NizDth5YGJW6S4,431,2.0,22.0,3.0,4.0,2.0,3845774
1767,6Oma5lQu71VLc6ATavJB,274,3.0,72.0,5.0,4.0,4.0,19470642
4046,HHWOgcVvCMlLsOQwTKlu,381,5.0,14.0,1.0,2.0,2.0,42491030
1975,TPsV90U7OvmFne2E5Blv,17,1.0,75.0,5.0,5.0,5.0,34425626
2437,9lsHIqEU05S9FuSeYfje,185,4.0,42.0,3.0,4.0,4.0,11950130
5289,xO8hpTrET6cmtyh2yJwI,420,5.0,4.0,2.0,4.0,3.0,19281248
1661,jvZX454cqEqzgMxuTPVr,324,5.0,0.0,1.0,5.0,5.0,12533100
464,WdquHFgaoiwJi43Ms429,339,2.0,51.0,3.0,5.0,5.0,5592516
1028,hildca3p0hc7x6Zzo4w8,229,2.0,100.0,5.0,5.0,5.0,19372445
6110,vED1eKENkemCbW5c6DWQ,266,0.0,73.0,3.0,3.0,3.0,1736133
5274,SWFJsUqiJZj2n1MIiqcH,420,2.0,3.0,2.0,1.0,1.0,19281248
1597,UjLHllYXeqxAoTQ4usFD,73,0.0,71.0,3.0,2.0,4.0,40443898
5992,NIdEjKpTFpn3E4bmalCr,160,2.0,52.0,3.0,3.0,3.0,22622106
1015,4bTUXf5wr8916W7TAmyl,229,1.0,55.0,2.0,3.0,2.0,19372445
4346,KheORshUwbBS6bSFgp2O,430,0.0,8.0,1.0,3.0,2.0,6508952
891,VCo3HFgiyVv5UMdQt4p3,403,5.0,10.0,1.0,1.0,4.0,257638
215,I5Uefymq7ArJRht2oIgR,207,3.0,66.0,3.0,4.0,4.0,22407601
2607,YysosahQfADdXTvCfgoc,197,2.0,67.0,5.0,5.0,5.0,28761103
3063,ENLTcnRq7pHxVGi6I80V,337,0.0,22.0,2.0,4.0,4.0,45131072
2723,Buwn3jCbHjCP3fdPfok4,372,4.0,97.0,4.0,4.0,4.0,20819027
6216,wsOTwqJfwvbj9rmKVjdp,394,5.0,0.0,1.0,1.0,1.0,46026420
4184,lcEtQQJJEqyFBpL4gpdH,418,5.0,1.0,2.0,5.0,5.0,9014096
3985,U753eBTzPIpXTxyht1A1,263,3.0,2.0,1.0,1.0,1.0,51169897
4683,hSc9bVlUTQElUGKudDXZ,33,4.0,80.0,5.0,4.0,4.0,46026380
2045,cuQhqYgprMUVViT96DQm,345,5.0,0.0,1.0,3.0,3.0,43040517
1839,6VM1Ty0IL1RqSFyq8DBS,199,3.0,4.0,3.0,5.0,5.0,38531570
6366,yCywdtIE7TBJqxyv7f2z,284,0.0,100.0,5.0,5.0,5.0,19477069
3404,E19RqYhKORUVz15YAJNT,424,4.0,0.0,2.0,2.0,3.0,21359392
5387,TpUbWhIcGGRAwDJUORQk,426,0.0,25.0,2.0,4.0,5.0,9795832
1404,SqCuzmWiDzIcnutktu2D,399,5.0,11.0,2.0,2.0,2.0,42012015
5933,rX6gQVpnyBkdZyqQpRF0,331,2.0,4.0,1.0,1.0,3.0,10893837
6168,gijtOxdkuIf4SgiDaHXI,64,5.0,43.0,4.0,3.0,3.0,18925873
276,GsmNTCwyjPmGBpQTER7Y,297,1.0,40.0,3.0,4.0,1.0,51013271
2135,RTGqHBjTkY28r0TF7XZj,11,5.0,4.0,1.0,1.0,1.0,15539704
4680,hSc9bVlUTQElUGKudDXZ,33,1.0,90.0,4.0,4.0,4.0,46026380
84,opbIuvNqdAcQ5byEt6xZ,338,0.0,84.0,4.0,4.0,4.0,15689227
5344,n4gs36NizDth5YGJW6S4,431,5.0,34.0,2.0,3.0,4.0,3845774
3730,ruVJVEEGNraoVbEqkt4P,438,3.0,50.0,4.0,4.0,5.0,14641163
2895,Zfu08dIuWInAu4nIUNDz,28,2.0,64.0,2.0,5.0,5.0,45147820
3684,KheORshUwbBS6bSFgp2O,406,5.0,20.0,2.0,2.0,4.0,31696569
4870,QTiIqEmMuWtCu6ustxKd,237,4.0,4.0,0.0,0.0,0.0,29601958
4011,HHWOgcVvCMlLsOQwTKlu,344,4.0,1.0,1.0,1.0,1.0,26493600
4600,NAQGK5Zg3Ew5N9jMNaLC,22,5.0,10.0,1.0,5.0,5.0,50430783
3192,opbIuvNqdAcQ5byEt6xZ,169,5.0,1.0,1.0,1.0,0.0,46997604
2834,f725lCiZsiPEeyVrBbLq,287,1.0,20.0,2.0,2.0,2.0,43419811
1075,QTiIqEmMuWtCu6ustxKd,211,1.0,54.0,3.0,3.0,2.0,33179801
4657,cleAq2ioAlfn0f46Mm1C,429,2.0,55.0,3.0,2.0,3.0,8943743
5389,TpUbWhIcGGRAwDJUORQk,426,2.0,49.0,3.0,4.0,5.0,9795832
2242,Yj6LQXMDANOdvfS2ttBt,63,4.0,94.0,5.0,5.0,5.0,33484580
129,OihW2eBmILzHYe3WduDd,276,4.0,16.0,3.0,3.0,2.0,29988245
3116,Yn00SUuBqT8dQE2HtuiS,231,1.0,28.0,4.0,4.0,4.0,22623660
5348,TpUbWhIcGGRAwDJUORQk,171,3.0,10.0,2.0,2.0,1.0,43654890
470,cleAq2ioAlfn0f46Mm1C,339,2.0,82.0,5.0,5.0,5.0,5592516
5095,RCPPNzQVyDIptmB9cqkI,417,3.0,95.0,5.0,4.0,4.0,47469111
1403,SqCuzmWiDzIcnutktu2D,399,4.0,60.0,3.0,4.0,2.0,42012015
190,unLy4bVh7N8PYlTn4NHc,186,2.0,50.0,3.0,3.0,4.0,19108671
5698,Y2ymiKst4jiVVfTqeBmW,174,5.0,0.0,0.0,0.0,0.0,42757537
60,0tXHezQSO4TJl4j9EJzX,75,0.0,72.0,3.0,4.0,5.0,50717786
5131,RJd0nGSZhsVVB4DLtIEx,258,3.0,66.0,4.0,4.0,4.0,10214108
2962,KN4s0ZJu7Ftc2CYAvnW6,282,4.0,73.0,5.0,5.0,5.0,38223865
1684,Z6NroubrUkexF0pG9cSt,360,4.0,60.0,4.0,1.0,5.0,19372919
2109,DvGBsy3rQhoGzYCYpOyW,340,3.0,3.0,0.0,0.0,0.0,22075763
2298,EqYd60UJZsWg5HG1nOYu,181,2.0,50.0,3.0,3.0,4.0,34093280
3092,E19RqYhKORUVz15YAJNT,170,0.0,15.0,2.0,3.0,5.0,23857899
5618,msNRLXUPiFScVUCZAgJm,306,3.0,34.0,3.0,5.0,5.0,4503026
2000,74Yck7QewDPwt2UQlcZa,44,2.0,52.0,3.0,4.0,4.0,17361374
4036,yCywdtIE7TBJqxyv7f2z,373,0.0,90.0,4.0,3.0,3.0,17437438
6027,vrmnjE3PzAjZCt0UTFqB,359,1.0,45.0,3.0,4.0,2.0,39233254
1387,g9xJH8sOQQhzODQkgI6f,329,0.0,41.0,1.0,3.0,3.0,46708815
3372,VCo3HFgiyVv5UMdQt4p3,374,2.0,80.0,4.0,4.0,5.0,29859492
144,z9g4k002jw6NYLQEydmy,390,3.0,51.0,3.0,2.0,3.0,27765938
2059,cleAq2ioAlfn0f46Mm1C,379,1.0,1.0,1.0,1.0,5.0,3989480
758,UjLHllYXeqxAoTQ4usFD,87,4.0,86.0,4.0,3.0,5.0,36645778
4439,VfKeOxeB1P2UekF2QUeT,427,4.0,10.0,5.0,3.0,2.0,43420223
1659,jvZX454cqEqzgMxuTPVr,324,3.0,1.0,1.0,5.0,5.0,12533100
586,3J3rAMDmdaycnd5PwWgz,23,0.0,60.0,3.0,3.0,4.0,23285855
5570,fbWf4WnRVFLE1nI1EAo9,327,3.0,15.0,2.0,2.0,5.0,50352127
4218,S7h77TaGu9vO4UxJiNul,412,3.0,80.0,2.0,4.0,4.0,46795331
4877,Zfu08dIuWInAu4nIUNDz,237,4.0,0.0,2.0,2.0,2.0,29601958
2106,DvGBsy3rQhoGzYCYpOyW,340,0.0,100.0,0.0,0.0,0.0,22075763
5551,cg8NkU8krxbqEG3A46pg,242,2.0,95.0,4.0,5.0,5.0,32119938
326,4bTUXf5wr8916W7TAmyl,405,4.0,82.0,5.0,5.0,5.0,44520246
4391,hodFxC0Zh7z4CUT3x1Qq,246,4.0,100.0,5.0,5.0,5.0,370799
967,4RfTlJA8eHn1KjxgYmC0,436,0.0,80.0,5.0,3.0,3.0,4452490
1881,6VM1Ty0IL1RqSFyq8DBS,391,3.0,2.0,1.0,5.0,1.0,39299578
3352,Z6NroubrUkexF0pG9cSt,365,0.0,20.0,3.0,3.0,2.0,43419870
3256,Z6NroubrUkexF0pG9cSt,220,4.0,90.0,5.0,3.0,5.0,8474832
2585,KN4s0ZJu7Ftc2CYAvnW6,202,4.0,12.0,3.0,5.0,5.0,8505998
5906,YysosahQfADdXTvCfgoc,275,5.0,58.0,3.0,3.0,3.0,47670253
5979,bmrBYCnNNuEsKhIMzikX,160,1.0,0.0,1.0,5.0,5.0,22622106
1222,5K6WZP9bRHaNYytPegd8,166,3.0,60.0,3.0,2.0,2.0,15539952
2753,Zfu08dIuWInAu4nIUNDz,30,4.0,7.0,1.0,1.0,1.0,34427690
1893,6gJVVpQ8pVt9Gc8jJCiV,300,3.0,4.0,1.0,1.0,1.0,31499530
5459,XFvy1ChD65gtfDauQ3eI,230,0.0,50.0,2.0,2.0,1.0,32773572
5305,opbIuvNqdAcQ5byEt6xZ,437,3.0,5.0,1.0,1.0,1.0,19376329
1640,6Cm8weQgEFOtTgu3LRbO,315,2.0,100.0,5.0,5.0,5.0,23014315
4521,N0Wt7dOOpR3GliGdo9XT,222,2.0,95.0,5.0,5.0,5.0,38389650
5315,YLznrodFjw48Kluh7mlA,351,1.0,5.0,1.0,1.0,1.0,5581952
2624,msNRLXUPiFScVUCZAgJm,205,1.0,31.0,3.0,5.0,3.0,43551180
658,wC1jyRbcrzooZv86gNG1,50,0.0,73.0,5.0,5.0,5.0,17288943
6057,tHUbYu3L0v8XX4z856S9,341,1.0,70.0,4.0,4.0,5.0,43419836
1749,xO8hpTrET6cmtyh2yJwI,253,3.0,15.0,2.0,4.0,3.0,34609490
2263,8aeVM4TTAhmAI07Y3jDW,84,1.0,50.0,3.0,3.0,4.0,19378538
705,Yj6LQXMDANOdvfS2ttBt,67,5.0,54.0,3.0,4.0,4.0,37121212
1511,QA3ylciNtHoySYQSzLVt,0,4.0,13.0,2.0,2.0,2.0,35552046
2853,X0HP4r0PDXpyY5jTOX9B,334,2.0,65.0,3.0,3.0,4.0,49936573
2443,9pJ1vShYwdOU8UQb2Ytf,185,4.0,100.0,5.0,5.0,5.0,11950130
2403,9cXBjGdLIeVfAxDPz15t,377,0.0,41.0,3.0,2.0,1.0,24246268
4671,OAiKCL5X9PHnTOL1n4oB,33,4.0,4.0,2.0,5.0,5.0,46026380
2647,BeAO9W4lwF08EAy9rMZz,301,0.0,50.0,4.0,5.0,3.0,19373849
4332,KheORshUwbBS6bSFgp2O,215,4.0,75.0,4.0,4.0,4.0,16423869
4949,VHOq72nCE0glOazhgD74,269,5.0,4.0,1.0,1.0,5.0,44730585
5358,ejGyEzlaAyDROrLeN4My,171,1.0,92.0,4.0,5.0,5.0,43654890
4848,l7hunVblTuPcE7m9O94I,219,4.0,92.0,4.0,4.0,4.0,18420305
2228,jSxmcJB0CDvQJelMiQL5,53,2.0,76.0,3.0,4.0,3.0,49328152
5799,eZFzXOAO0rISvqH4zZzA,86,0.0,71.0,2.0,4.0,4.0,45004958
4905,VHOq72nCE0glOazhgD74,299,3.0,10.0,3.0,3.0,5.0,29854670
923,Iiohi8pJ0qk5etpRSPmX,248,4.0,10.0,1.0,2.0,2.0,18934277
5993,NIdEjKpTFpn3E4bmalCr,160,3.0,51.0,3.0,3.0,3.0,22622106
6255,kT24MIhszBzntO4n7mJt,2,2.0,5.0,1.0,1.0,1.0,21098833
744,PAdexIEu1dK4KU73pzhM,87,2.0,62.0,3.0,4.0,4.0,36645778
6348,sgJ5tLeI1zBoENXF5fiW,378,0.0,90.0,5.0,5.0,5.0,50996793
2661,uFvTqxK8QTtDdy17GvjJ,301,2.0,5.0,0.0,0.0,0.0,19373849
43,3J3rAMDmdaycnd5PwWgz,32,1.0,80.0,4.0,4.0,5.0,21098918
4016,IdVkr1qUMzlvXabrkXjy,344,3.0,3.0,1.0,1.0,1.0,26493600
5937,Z6NroubrUkexF0pG9cSt,333,0.0,1.0,1.0,1.0,3.0,45130886
2715,g9xJH8sOQQhzODQkgI6f,358,2.0,86.0,5.0,5.0,4.0,37121631
6266,kT24MIhszBzntO4n7mJt,93,1.0,81.0,5.0,5.0,5.0,22161368
1935,6meICs11BcPhaKH5KOYf,80,3.0,100.0,5.0,5.0,5.0,19488868
4162,I5Uefymq7ArJRht2oIgR,225,1.0,85.0,4.0,4.0,4.0,42171671
1671,6Cm8weQgEFOtTgu3LRbO,360,3.0,70.0,3.0,3.0,3.0,19372919
4665,z9g4k002jw6NYLQEydmy,429,4.0,25.0,2.0,2.0,5.0,8943743
4505,Llmz8QI1EeQ2ltuHIsuM,387,4.0,73.0,5.0,4.0,5.0,22625096
1325,7NR8OQqx1QQiCScJezce,198,4.0,9.0,1.0,1.0,5.0,38184622
3084,EborwT4TWEmbhWWsul97,170,4.0,56.0,3.0,5.0,4.0,23857899
280,8cWMHTCDoW4pPRtgGsxl,297,4.0,4.0,1.0,1.0,1.0,51013271
99,TpUbWhIcGGRAwDJUORQk,177,4.0,51.0,3.0,5.0,4.0,35551047
3901,mDEmNahiITv9vuVny55d,330,0.0,4.0,0.0,0.0,0.0,6525166
468,cleAq2ioAlfn0f46Mm1C,339,0.0,82.0,5.0,5.0,5.0,5592516
768,vuPBmi2wvNIdPX1PfVJy,87,2.0,33.0,3.0,3.0,4.0,36645778
1360,cleAq2ioAlfn0f46Mm1C,289,3.0,100.0,3.0,3.0,5.0,22620262
318,msNRLXUPiFScVUCZAgJm,386,2.0,33.0,3.0,5.0,3.0,45046749
4895,g9xJH8sOQQhzODQkgI6f,261,5.0,24.0,1.0,3.0,3.0,257546
2598,BeAO9W4lwF08EAy9rMZz,197,5.0,1.0,1.0,5.0,5.0,28761103
6328,yTQXTibyjIv1EG1BBAaZ,432,4.0,68.0,4.0,4.0,3.0,50996805
5881,ZAnCEHfIyt2TEHHicPRw,384,4.0,84.0,4.0,4.0,4.0,48959189
3843,lA4bTekYoZv3RdexYbJJ,196,2.0,2.0,3.0,2.0,3.0,40092175
6005,soo7FGnITKEf0ZpQ3GD1,357,3.0,5.0,2.0,3.0,1.0,18423879
5474,AsuPCbpO7wbftRH8EaZ9,230,3.0,73.0,4.0,5.0,5.0,32773572
6285,jnV89uMqb1Mj2A1msi8U,389,3.0,15.0,3.0,3.0,1.0,26493958
6210,g9xJH8sOQQhzODQkgI6f,394,5.0,4.0,1.0,1.0,1.0,46026420
4961,R9s1kZ3Ad0wkXysyKWIu,279,5.0,2.0,1.0,1.0,1.0,45959103
3940,Yn00SUuBqT8dQE2HtuiS,262,3.0,71.0,5.0,5.0,5.0,35971807
3288,z9g4k002jw6NYLQEydmy,240,0.0,80.0,4.0,3.0,4.0,29727458
22,Xe9Jiclu9Wt8pFaySxXD,34,4.0,50.0,2.0,2.0,2.0,7316417
4473,fbWf4WnRVFLE1nI1EAo9,212,2.0,9.0,2.0,1.0,3.0,1189609
1899,E0yVLdMEnSemeJrQJi3r,300,3.0,72.0,3.0,3.0,1.0,31499530
25,0aAg9cMttpLPO8WuMz6v,88,1.0,100.0,5.0,5.0,5.0,22907975
4085,UvzJigZbm35FoT9G2P88,42,2.0,86.0,4.0,3.0,4.0,41253243
1799,VEIASWam8JwJZCTh9Fpm,335,5.0,68.0,1.0,2.0,2.0,28112243
3279,X0HP4r0PDXpyY5jTOX9B,240,3.0,67.0,4.0,4.0,5.0,29727458
3740,XSg7MUuDXa7ZJKI4rkrO,439,1.0,57.0,0.0,0.0,0.0,1189938
2879,Dc3IPugkT5xFRKe1zL8P,7,4.0,100.0,5.0,5.0,5.0,27907911
930,rX6gQVpnyBkdZyqQpRF0,248,5.0,3.0,1.0,1.0,1.0,18934277
376,cQKA2JC8BgDHjWZ1zBQB,65,2.0,5.0,1.0,1.0,1.0,8938055
2741,cQKA2JC8BgDHjWZ1zBQB,30,4.0,85.0,3.0,5.0,5.0,34427690
3636,n4gs36NizDth5YGJW6S4,294,5.0,14.0,1.0,3.0,4.0,33010677
3361,mDEmNahiITv9vuVny55d,365,3.0,0.0,1.0,1.0,1.0,43419870
1093,zEuJqB0HHRxXpH8ibFol,250,1.0,80.0,3.0,4.0,2.0,47695186
2938,E0yVLdMEnSemeJrQJi3r,273,3.0,70.0,3.0,4.0,3.0,3501100
5836,eZFzXOAO0rISvqH4zZzA,233,1.0,61.0,3.0,3.0,3.0,8475031
4611,NAQGK5Zg3Ew5N9jMNaLC,24,4.0,90.0,5.0,5.0,5.0,22323400
1332,XSg7MUuDXa7ZJKI4rkrO,198,5.0,1.0,1.0,1.0,1.0,38184622
2775,cQKA2JC8BgDHjWZ1zBQB,89,2.0,57.0,1.0,5.0,4.0,40943527
2184,8aeVM4TTAhmAI07Y3jDW,48,0.0,70.0,3.0,3.0,3.0,33483566
3795,GN5GZV7FTWV9y68mfUyt,9,2.0,35.0,3.0,3.0,4.0,19373603
2075,7NR8OQqx1QQiCScJezce,411,5.0,2.0,1.0,1.0,1.0,38892343
2210,qIWZUWljoKZe0EhZc3nV,48,2.0,100.0,5.0,4.0,5.0,33483566
976,GycJtshGCA9pHa1p5hmt,436,3.0,95.0,5.0,5.0,5.0,4452490
3673,Fq4gMagKjpN7nOzT8xUF,406,0.0,0.0,1.0,2.0,2.0,31696569
4752,dPR5jrXz9wc8eW4j5orO,27,1.0,10.0,4.0,2.0,3.0,51022897
1483,5o0BzOf8tB5Nmqq0PZhq,398,0.0,15.0,1.0,4.0,3.0,16777491
5117,VEIASWam8JwJZCTh9Fpm,206,1.0,25.0,2.0,3.0,4.0,41973947
2221,RTGqHBjTkY28r0TF7XZj,53,1.0,92.0,4.0,5.0,5.0,49328152
6148,fCVk8MAnGWNW6hkV00qY,13,3.0,45.0,3.0,3.0,3.0,41287172
1278,5K6WZP9bRHaNYytPegd8,423,5.0,30.0,1.0,4.0,4.0,19475964
3935,VL0eu9iS1J787bjluUut,262,4.0,90.0,5.0,4.0,5.0,35971807
2702,Buwn3jCbHjCP3fdPfok4,358,1.0,100.0,5.0,5.0,5.0,37121631
2924,KptsCpo0xHaCjbdVcjut,227,1.0,100.0,5.0,5.0,5.0,19466043
4755,dPR5jrXz9wc8eW4j5orO,27,4.0,100.0,4.0,5.0,5.0,51022897
818,DvGBsy3rQhoGzYCYpOyW,366,4.0,42.0,3.0,0.0,0.0,18925500
3313,VCo3HFgiyVv5UMdQt4p3,307,1.0,30.0,3.0,3.0,5.0,27834553
6282,jnV89uMqb1Mj2A1msi8U,389,0.0,62.0,4.0,2.0,5.0,26493958
4914,U753eBTzPIpXTxyht1A1,176,0.0,100.0,5.0,5.0,5.0,4113845
5298,XFvy1ChD65gtfDauQ3eI,437,2.0,95.0,5.0,4.0,5.0,19376329
842,znNzgEmHdCmkSURBIugZ,395,4.0,5.0,0.0,0.0,0.0,22624819
3999,R9s1kZ3Ad0wkXysyKWIu,363,4.0,100.0,5.0,5.0,5.0,14466865
5648,XFvy1ChD65gtfDauQ3eI,407,3.0,50.0,3.0,4.0,5.0,40869615
4744,bRSSJtuVhnuhG2Z7EnWz,78,5.0,0.0,1.0,1.0,1.0,5439583
6108,db6FyOwRNmDWlLMuB6GY,266,5.0,2.0,0.0,0.0,0.0,1736133
2656,Iiohi8pJ0qk5etpRSPmX,301,3.0,30.0,1.0,2.0,1.0,19373849
1241,5K6WZP9bRHaNYytPegd8,322,4.0,5.0,1.0,4.0,4.0,40936796
5555,cleAq2ioAlfn0f46Mm1C,242,0.0,78.0,5.0,3.0,5.0,32119938
2235,8aeVM4TTAhmAI07Y3jDW,63,3.0,59.0,4.0,4.0,4.0,33484580
5379,vED1eKENkemCbW5c6DWQ,328,4.0,100.0,3.0,3.0,3.0,47473551
5442,bmrBYCnNNuEsKhIMzikX,228,1.0,80.0,3.0,5.0,5.0,20365622
3538,cleAq2ioAlfn0f46Mm1C,168,3.0,84.0,3.0,5.0,5.0,51421044
3382,E19RqYhKORUVz15YAJNT,374,0.0,43.0,2.0,2.0,3.0,29859492
1308,ROwE86JOiXSfcLK9rRZ5,193,5.0,4.0,1.0,3.0,3.0,19507113
3566,Fq4gMagKjpN7nOzT8xUF,191,1.0,79.0,3.0,4.0,4.0,42171280
4143,cleAq2ioAlfn0f46Mm1C,159,0.0,100.0,5.0,3.0,5.0,48102682
1867,6VM1Ty0IL1RqSFyq8DBS,361,1.0,15.0,3.0,5.0,5.0,23014692
3371,VCo3HFgiyVv5UMdQt4p3,374,1.0,90.0,5.0,4.0,5.0,29859492
420,WQHc0FRbllerXiXsvmsW,217,0.0,28.0,1.0,3.0,3.0,31082492
4186,tHUbYu3L0v8XX4z856S9,418,1.0,40.0,1.0,2.0,2.0,9014096
6256,kT24MIhszBzntO4n7mJt,2,3.0,95.0,5.0,5.0,5.0,21098833
2434,9lsHIqEU05S9FuSeYfje,185,1.0,1.0,1.0,4.0,1.0,11950130
5733,q0j378LGNXs0GiVN40jW,303,4.0,59.0,4.0,5.0,5.0,46795031
1876,RCPPNzQVyDIptmB9cqkI,361,4.0,8.0,2.0,3.0,2.0,23014692
1416,5o0BzOf8tB5Nmqq0PZhq,280,5.0,10.0,1.0,3.0,3.0,44731438
4887,Qyp9meIsI0DfREC0v7wV,261,3.0,92.0,5.0,4.0,5.0,257546
2631,BeAO9W4lwF08EAy9rMZz,270,2.0,4.0,1.0,4.0,3.0,48209632
4769,t8Q58CA6780U32ZsMR0T,283,0.0,100.0,5.0,5.0,5.0,38184485
5266,ejGyEzlaAyDROrLeN4My,416,0.0,29.0,3.0,2.0,4.0,35555543
2008,kyi3OScZJOFiMzyFGaAJ,44,4.0,100.0,5.0,5.0,5.0,17361374
4659,cleAq2ioAlfn0f46Mm1C,429,4.0,4.0,1.0,2.0,5.0,8943743
4431,KptsCpo0xHaCjbdVcjut,427,2.0,2.0,3.0,5.0,5.0,43420223
1613,VEIASWam8JwJZCTh9Fpm,255,4.0,16.0,3.0,3.0,4.0,7956283
3153,EqYd60UJZsWg5HG1nOYu,393,2.0,90.0,5.0,5.0,5.0,7561837
4666,z9g4k002jw6NYLQEydmy,429,5.0,30.0,3.0,2.0,5.0,8943743
1166,5H9dzlxzyknJGwzbarSV,38,1.0,98.0,5.0,5.0,5.0,3607936
4025,HHWOgcVvCMlLsOQwTKlu,373,0.0,13.0,3.0,2.0,2.0,17437438
1132,4vFy2PQCPzpr3GaKtStL,368,1.0,53.0,2.0,3.0,3.0,22626143
6215,wsOTwqJfwvbj9rmKVjdp,394,4.0,87.0,5.0,5.0,5.0,46026420
833,t8Q58CA6780U32ZsMR0T,395,1.0,53.0,5.0,5.0,3.0,22624819
5942,Z6NroubrUkexF0pG9cSt,333,5.0,3.0,1.0,1.0,1.0,45130886
4940,R9s1kZ3Ad0wkXysyKWIu,269,2.0,62.0,1.0,3.0,3.0,44730585
4779,OVjmOs5xeX0M8mnIdieC,332,4.0,15.0,2.0,3.0,4.0,29937744
554,7WARaAOYu0WDD6E0k3RW,445,4.0,50.0,3.0,3.0,5.0,29937810
1161,yTQXTibyjIv1EG1BBAaZ,401,3.0,69.0,4.0,2.0,2.0,10578083
4177,I5Uefymq7ArJRht2oIgR,418,4.0,10.0,1.0,1.0,1.0,9014096
4310,KN4s0ZJu7Ftc2CYAvnW6,243,0.0,40.0,4.0,4.0,5.0,39456345
973,GycJtshGCA9pHa1p5hmt,436,0.0,87.0,5.0,5.0,5.0,4452490
4137,I5Uefymq7ArJRht2oIgR,159,0.0,84.0,4.0,3.0,4.0,48102682
1104,SWFJsUqiJZj2n1MIiqcH,319,0.0,100.0,5.0,5.0,5.0,29599180
1224,5K6WZP9bRHaNYytPegd8,166,5.0,10.0,2.0,3.0,2.0,15539952
2559,hUP2VzFgd8xIBluad4iB,10,0.0,83.0,4.0,3.0,3.0,18927001
5239,no3m4dkLHqGKqSHAL7Yp,55,3.0,50.0,3.0,4.0,4.0,1782301
3806,fCVk8MAnGWNW6hkV00qY,9,1.0,60.0,3.0,3.0,4.0,19373603
1326,7NR8OQqx1QQiCScJezce,198,5.0,2.0,1.0,1.0,5.0,38184622
681,qIWZUWljoKZe0EhZc3nV,52,5.0,2.0,1.0,5.0,5.0,19513050
6014,cg8NkU8krxbqEG3A46pg,359,0.0,1.0,1.0,1.0,1.0,39233254
4374,OpyAusmpHsVDu1AOlQIs,162,5.0,5.0,1.0,5.0,5.0,46026712
404,RJd0nGSZhsVVB4DLtIEx,182,2.0,80.0,4.0,4.0,4.0,39841857
3862,XFvy1ChD65gtfDauQ3eI,209,3.0,0.0,1.0,1.0,1.0,37398648
671,TPsV90U7OvmFne2E5Blv,52,1.0,2.0,0.0,1.0,0.0,19513050
1967,74Yck7QewDPwt2UQlcZa,17,5.0,0.0,1.0,1.0,1.0,34425626
